customer_id,usage_mb,avg_usage_mb,device_age_days,num_devices_30d,failed_payments_7d,account_age_days,login_hour,distance_from_usual_km,mac_address,label
CUST-F-04898,12770.7084335844,1422.6365102611346,4,12,2,35,5,312.07094541037736,FF:FF:FF:3D:99:FD,1
CUST-L-03538,1758.9277360832725,1863.2045726890672,353,6,0,2108,10,5.482236364346563,AA:BB:CC:AA:C1:20,0
CUST-F-03026,15099.002049208775,1571.493772454651,4,11,3,28,1,200.26491042081648,FF:FF:FF:09:F8:65,1
CUST-L-04866,1230.1679281292738,906.844186815123,724,3,0,781,13,0.8890106620131715,AA:BB:CC:B4:8F:6B,0
CUST-L-04174,1178.7279012466443,2207.3399170124158,474,4,0,2445,15,1.1784349228834676,AA:BB:CC:54:FB:43,0
CUST-F-03088,7229.390193535251,2071.107714138859,5,16,3,23,4,50.0,FF:FF:FF:56:88:EF,1
CUST-L-04377,1460.296297992754,1447.7378858921068,595,4,0,1972,9,0.18008294202674513,AA:BB:CC:1B:F2:02,0
CUST-F-01211,16197.19638621751,1206.4501405017024,5,11,3,27,3,50.0,FF:FF:FF:72:E2:8D,1
CUST-L-04766,1203.2412685107963,1411.8833880396378,986,5,0,1219,10,8.145704121981812,AA:BB:CC:C0:7E:A0,0
CUST-L-00411,800.0,1886.1510727524264,522,4,0,421,14,3.573656402863363,AA:BB:CC:E4:B7:11,0
CUST-L-00613,1633.8966442629192,1935.2570039229477,1112,6,0,2699,21,0.45483584907346797,AA:BB:CC:26:63:F2,0
CUST-F-01126,10347.683957625404,1472.0106451618285,2,9,2,34,1,155.8325308621403,FF:FF:FF:03:F0:FE,1
CUST-F-00210,12742.475831180185,1865.3107725761013,2,10,3,14,5,53.83219041955733,FF:FF:FF:B2:8E:8C,1
CUST-L-01430,1418.7215609526575,1228.6640321111865,331,4,0,2129,16,1.034856057587642,AA:BB:CC:C7:79:1F,0
CUST-L-02425,1840.1367817692035,1066.1077936409658,952,6,0,1069,19,0.34578636818291497,AA:BB:CC:A1:A4:FA,0
CUST-F-03841,18036.1983356263,1379.8778746811313,0,12,4,12,5,120.14152936121738,FF:FF:FF:52:33:7B,1
CUST-L-03833,1267.568401326492,1929.3739737870044,72,5,0,1008,19,0.3222888163502135,AA:BB:CC:5D:1C:58,0
CUST-L-04718,1586.2142128930652,1637.9234098346467,967,5,0,2321,16,2.247519898450703,AA:BB:CC:97:AE:4A,0
CUST-F-02185,5000.0,1383.1245623800414,1,12,2,17,3,65.22790229114376,FF:FF:FF:8C:5B:82,1
CUST-L-01417,1798.6470848835954,1457.2552726840186,585,4,1,2767,9,0.46554423488747565,AA:BB:CC:CE:E2:1B,0
CUST-F-02199,6157.826130553723,1050.6401823620452,2,11,1,34,3,585.3706061205586,FF:FF:FF:35:30:23,1
CUST-L-00604,1309.0154150693293,1473.612284705647,228,6,0,2809,17,1.6900231927794125,AA:BB:CC:AA:B6:65,0
CUST-L-01272,1387.5165930452595,1661.0452369793602,667,5,1,957,4,0.9880650568954144,AA:BB:CC:73:A8:25,0
CUST-L-03964,1428.1586804651029,2065.667071069233,925,5,0,2831,2,3.4595411155974927,AA:BB:CC:8A:41:EB,0
CUST-F-01367,7423.502008060617,1335.402702278905,2,18,8,7,0,50.0,FF:FF:FF:10:87:D9,1
CUST-F-03746,10532.726164244197,1978.8928543006505,3,16,6,27,5,50.0,FF:FF:FF:CC:1D:7B,1
CUST-L-00247,2051.074058496394,1816.3601089626245,801,3,0,2607,21,0.8263730203492186,AA:BB:CC:8C:4D:15,0
CUST-F-04226,17539.804949220306,1744.7750404157023,5,13,8,21,5,188.60765262886235,FF:FF:FF:3F:58:B2,1
CUST-L-01982,1509.3141601465663,1365.8971620264435,424,3,0,2849,23,3.0981808999660627,AA:BB:CC:33:49:CA,0
CUST-L-02835,1467.7398767201807,1143.84078030979,647,4,0,2788,12,0.6989318765856837,AA:BB:CC:EA:30:12,0
CUST-F-00375,13822.62563165466,1677.387806432027,6,10,4,13,5,50.0,FF:FF:FF:7D:05:EB,1
CUST-L-00199,1450.9671304426463,1434.1106544247755,38,3,0,174,8,0.6892675816647704,AA:BB:CC:9D:39:57,0
CUST-L-00485,1448.8777256507387,1738.7615964066579,596,5,0,2272,21,1.4170906819865812,AA:BB:CC:FE:DB:5A,0
CUST-F-01083,12079.634559042646,1205.1952897106362,5,15,4,12,4,181.87277060875,FF:FF:FF:69:05:E6,1
CUST-F-03956,11999.77838450104,1277.730812952027,0,16,2,31,4,418.3786336548712,FF:FF:FF:1E:CC:0B,1
CUST-L-00455,1548.0571779951226,1671.0102588252068,804,5,0,2780,3,0.16251878199956102,AA:BB:CC:65:CE:7C,0
CUST-F-04798,8584.478338623992,1062.7404417852313,6,19,3,32,2,72.96791251970579,FF:FF:FF:93:CA:B6,1
CUST-F-03826,5757.037474765346,2045.9478229608699,1,10,4,37,5,627.660819977667,FF:FF:FF:6B:5E:20,1
CUST-F-01515,20239.396944362426,1700.1969726004575,5,16,3,16,1,50.0,FF:FF:FF:3F:28:98,1
CUST-L-01721,1080.6941510644788,1836.5733207222374,80,6,0,345,12,4.978826253997749,AA:BB:CC:7E:25:6B,0
CUST-F-02050,14966.18198128685,1219.2413196951418,2,17,8,0,2,175.1478879775162,FF:FF:FF:0D:8B:1F,1
CUST-F-01382,12474.369035085232,1735.8970220582155,1,19,4,39,2,64.84658782531815,FF:FF:FF:06:A1:C9,1
CUST-F-03165,11864.646504086608,1525.3118689067792,3,18,2,3,3,230.96138349459846,FF:FF:FF:68:4A:39,1
CUST-F-00767,11917.346335057782,664.4449761669099,3,19,3,8,2,463.8721197035327,FF:FF:FF:59:A1:F1,1
CUST-F-00809,8093.032690091641,1278.2886181242638,1,8,6,13,3,50.0,FF:FF:FF:B0:2C:0F,1
CUST-L-04626,1338.0635090961118,800.0,283,5,0,2023,11,4.137324334416283,AA:BB:CC:E4:BE:6F,0
CUST-L-00862,1482.4766268423953,1188.9018286023845,1142,3,0,1417,9,9.783330403555361,AA:BB:CC:27:2E:B6,0
CUST-L-02094,1528.37775988731,1599.1163266967944,324,4,0,198,12,1.2443505992799344,AA:BB:CC:B7:23:3B,0
CUST-L-00947,800.0,1233.4246125729112,673,6,0,2960,11,20.249443823275666,AA:BB:CC:34:49:78,0
CUST-F-00641,11599.703492556595,1309.839624770539,0,16,4,38,3,175.36283740564224,FF:FF:FF:29:B9:0A,1
CUST-L-01444,1456.791701983597,1509.9739549033984,140,4,0,1565,14,0.3895153623321783,AA:BB:CC:3F:4C:1A,0
CUST-L-01280,1858.0855715569132,1669.019651298824,756,4,0,2201,15,1.2158697695730347,AA:BB:CC:01:E5:08,0
CUST-L-03110,1570.5359829454994,1466.8637966076858,206,3,0,2298,17,2.1115196084209473,AA:BB:CC:69:68:1C,0
CUST-F-03952,9428.577571585625,1827.2506292427115,6,12,4,34,0,50.0,FF:FF:FF:61:C1:1C,1
CUST-F-02609,11863.923106720367,2071.7501034370475,0,16,3,1,2,96.57407966991362,FF:FF:FF:31:FE:6C,1
CUST-F-00135,12096.858838883069,1122.3651031278523,5,13,7,26,0,149.5823940415964,FF:FF:FF:67:3A:59,1
CUST-L-03016,1310.711520860361,1676.3753837740867,996,5,0,1676,12,4.218667693770542,AA:BB:CC:11:49:FC,0
CUST-L-02302,800.0,1333.448482695074,946,3,0,489,0,1.281392767697811,AA:BB:CC:8B:C4:A7,0
CUST-L-02004,1078.5625357169017,1271.6898289119642,1098,5,0,2567,0,1.1709446147595846,AA:BB:CC:38:BC:42,0
CUST-L-04580,1394.0711005746582,1186.7381547360792,359,6,1,2239,7,3.528118839271986,AA:BB:CC:6E:1C:21,0
CUST-F-03704,10356.651220122636,1388.7883145056865,0,19,5,16,1,55.04012996285266,FF:FF:FF:1C:87:BB,1
CUST-L-01005,1602.0629930605014,1663.572661328537,452,3,0,2222,4,1.0291533884306558,AA:BB:CC:F0:03:B8,0
CUST-F-00138,19843.43490378423,2380.2716298651094,1,17,2,6,2,50.0,FF:FF:FF:6D:84:2F,1
CUST-L-04317,1337.3757608416497,1328.5961826396428,923,3,0,682,17,0.9514628794141171,AA:BB:CC:53:B9:E9,0
CUST-F-01558,5150.150597462267,1675.9559191824894,4,12,4,8,4,50.0,FF:FF:FF:E6:1C:5B,1
CUST-L-04387,1683.300587947578,1291.8712423356335,1070,6,1,1236,20,1.5835066269168037,AA:BB:CC:24:AE:8C,0
CUST-L-02132,1386.588212480557,1442.7840366575692,306,3,0,2598,13,12.549687929480289,AA:BB:CC:61:07:C1,0
CUST-L-04265,1356.719312000046,1038.602266929126,1112,4,0,2725,14,0.5514042882702859,AA:BB:CC:EC:47:FB,0
CUST-L-02057,956.9360036739552,1327.6967674568343,666,4,0,2352,7,0.23602558420243686,AA:BB:CC:CC:19:8B,0
CUST-F-00386,12917.85394859874,1709.7398030841491,5,19,5,24,3,91.91645838118816,FF:FF:FF:60:A4:7C,1
CUST-L-00229,1413.7849915352472,1406.4756273286343,450,3,0,1914,2,1.003739341039009,AA:BB:CC:1A:3F:5A,0
CUST-L-02889,1400.267239698069,1686.4652281379629,623,4,0,159,18,0.47281412038581294,AA:BB:CC:F5:AC:5E,0
CUST-L-04472,2035.6862245863917,1550.6002998614101,224,3,0,1869,9,1.255735902397734,AA:BB:CC:E3:48:0A,0
CUST-F-01064,21323.143643619187,1760.5543110502513,2,13,1,20,5,78.10139279529848,FF:FF:FF:C0:8B:54,1
CUST-F-02924,13553.434075673576,2125.979821244692,6,10,2,21,2,139.31315455780685,FF:FF:FF:49:90:BE,1
CUST-F-02649,5000.0,1352.3302265485036,0,11,4,41,4,63.39724040441094,FF:FF:FF:65:EA:94,1
CUST-F-03381,8035.243139216012,1940.4948053462613,3,17,2,5,1,280.70253142056214,FF:FF:FF:65:0F:9C,1
CUST-L-00209,1399.7629677897564,1099.2248071825697,392,5,0,1151,23,8.561448355324757,AA:BB:CC:9C:8B:1C,0
CUST-L-02758,1725.0444789697,1337.5037221803314,1006,4,0,1073,19,1.9549818396970822,AA:BB:CC:CC:5C:A8,0
CUST-F-03471,7185.090429296078,2076.350335979157,2,18,3,39,0,205.53104364690432,FF:FF:FF:B3:9C:C5,1
CUST-L-02948,1717.8087099117424,1375.9152442947877,439,3,0,2470,13,1.0763447507550292,AA:BB:CC:E0:2E:44,0
CUST-F-02116,5000.0,1010.1033735011415,2,19,3,43,4,211.3870895204347,FF:FF:FF:E9:F6:4B,1
CUST-F-01330,15951.716064072814,1291.206358332528,6,19,1,44,2,50.0,FF:FF:FF:96:DE:62,1
CUST-L-01728,1521.982594375709,2049.39009617322,647,4,0,2468,20,2.325203385021194,AA:BB:CC:A1:57:D3,0
CUST-L-04176,1622.98067549417,1481.4563427290852,49,5,0,614,15,0.6533835792013887,AA:BB:CC:54:74:1C,0
CUST-L-00337,1593.602841465373,1767.7120123534355,621,6,0,2870,5,2.38338812317033,AA:BB:CC:BC:04:85,0
CUST-L-04984,1068.3674618279401,1786.3544539808506,506,5,1,890,7,0.426932604930479,AA:BB:CC:15:07:E0,0
CUST-F-01878,11776.524920390231,980.6252998173056,2,12,5,27,3,50.0,FF:FF:FF:35:1C:94,1
CUST-F-02248,17354.616431294216,1446.8117074429742,5,11,2,30,5,593.9958463393195,FF:FF:FF:1C:8F:60,1
CUST-F-03452,10399.713536298117,2099.8199928594013,5,18,3,33,4,50.0,FF:FF:FF:7E:17:CD,1
CUST-L-01226,1718.6142702223037,1490.9929656574586,484,4,0,2958,16,6.334359672647958,AA:BB:CC:4A:14:1F,0
CUST-F-02608,15701.301934334404,1386.517623174453,5,11,5,26,3,82.81557298061574,FF:FF:FF:75:39:94,1
CUST-F-01827,5000.0,1242.0143693967127,5,13,5,13,3,110.63720538685214,FF:FF:FF:5E:0C:21,1
CUST-L-03540,1553.1148042529737,1756.748939431797,596,3,0,513,14,2.491138176502406,AA:BB:CC:AA:0F:2A,0
CUST-F-00868,11873.771779300554,1728.0896628727328,5,15,6,27,1,81.58371994858182,FF:FF:FF:86:65:D9,1
CUST-L-02111,1648.9029103022194,1797.079949311483,297,5,0,2938,13,0.07812243873992268,AA:BB:CC:10:01:B6,0
CUST-L-02691,1190.3903264515268,1358.9657232693376,679,5,0,2401,14,0.07975622143786641,AA:BB:CC:4D:BB:7C,0
CUST-F-02153,8685.745100861583,974.4848882994293,3,10,7,4,0,84.80646911421957,FF:FF:FF:85:30:82,1
CUST-L-03707,1679.083769192665,1671.8484370162964,208,4,0,1406,11,0.754149611387894,AA:BB:CC:BB:A5:84,0
CUST-L-01017,1417.844848336129,1046.6331940512287,62,6,0,109,2,3.554414671592857,AA:BB:CC:DA:81:2E,0
CUST-F-03511,18336.563674233843,1693.165816499837,1,15,2,15,0,276.7927390266639,FF:FF:FF:4F:35:91,1
CUST-L-02807,925.3304506593017,1617.6079833179738,860,6,0,1410,20,8.580090279937922,AA:BB:CC:D9:13:81,0
CUST-F-00015,5000.0,2194.1483439457543,3,8,11,37,1,50.0,FF:FF:FF:D2:F0:46,1
CUST-L-01928,1759.8675602575586,1272.89113024486,604,5,0,1003,10,0.184323123783661,AA:BB:CC:60:50:53,0
CUST-L-00350,1610.5069838101974,1330.5589946692721,590,5,0,1632,8,2.6334263573542622,AA:BB:CC:1D:69:4A,0
CUST-F-00173,14062.495756350863,1649.854649027393,1,11,5,44,2,63.34110806790334,FF:FF:FF:E7:1A:9A,1
CUST-L-04192,1672.8867575154632,1109.6746693182356,795,6,1,207,4,2.791760654471534,AA:BB:CC:A8:7B:A7,0
CUST-L-01934,1094.9702645620737,1932.3230334720051,284,4,0,2858,7,0.3504154443896331,AA:BB:CC:8B:3B:CE,0
CUST-F-01901,10099.83691078915,1153.969377132578,0,12,5,14,1,185.06099963329652,FF:FF:FF:F2:B1:C5,1
CUST-L-04823,1324.2559179492353,1526.6780611314125,1077,3,0,302,9,10.144015563303817,AA:BB:CC:B2:1B:C8,0
CUST-L-00564,1770.0553692059889,1268.041464947137,847,6,1,2323,11,1.4926325333625912,AA:BB:CC:5C:AC:E0,0
CUST-L-01582,1665.0607488079322,1548.6275425676522,794,6,0,2814,9,0.6356995428594467,AA:BB:CC:A9:2F:AF,0
CUST-L-04694,1463.6914752660073,1323.5281117029556,316,5,0,2784,12,1.120531205139227,AA:BB:CC:D4:2F:8F,0
CUST-L-02175,1515.5094964285845,1915.813296115824,421,6,0,2810,23,0.6891699164257878,AA:BB:CC:B1:67:F1,0
CUST-F-02028,19199.59285093779,977.3507025838305,3,16,2,8,1,800.0,FF:FF:FF:43:D4:63,1
CUST-L-04880,1337.6056933693053,2117.340670375621,1190,6,0,1914,14,5.279227267735214,AA:BB:CC:57:A5:87,0
CUST-L-02228,2155.7591299252877,1218.8552380460599,695,4,1,2666,16,0.21799524261419917,AA:BB:CC:B9:72:BE,0
CUST-L-01115,1523.696614902003,1935.6264396117945,985,5,0,674,17,5.393292254464554,AA:BB:CC:A0:49:92,0
CUST-L-03126,1487.195071131757,1875.4382127541874,161,3,0,818,9,11.4019585054841,AA:BB:CC:DD:F6:AC,0
CUST-L-03544,1420.0808774422474,1946.1501580374575,644,5,0,1466,4,0.8720327705584978,AA:BB:CC:68:93:BB,0
CUST-F-00048,13948.761975171627,1218.1372166762026,4,16,6,38,5,141.95035733261346,FF:FF:FF:AF:42:A3,1
CUST-F-02476,9206.731776634077,1523.85462877495,6,19,3,4,3,52.189130141873704,FF:FF:FF:B5:F0:04,1
CUST-L-00821,1931.3330819749388,1101.2103831234604,775,4,0,759,13,3.631321394842465,AA:BB:CC:1D:9A:94,0
CUST-F-01532,7512.077515876523,1473.3117686857731,3,18,3,15,23,142.627345370924,FF:FF:FF:7F:4D:F9,1
CUST-L-02272,1689.3824190364728,1061.707017793458,285,3,1,2511,17,0.6358582799042032,AA:BB:CC:EB:04:C8,0
CUST-F-00545,13928.185204870417,1228.134680168307,6,18,3,25,0,69.61726777044431,FF:FF:FF:2C:EF:62,1
CUST-L-00081,1301.4222176800047,1308.4271428868935,249,4,0,1502,19,2.3854233200144668,AA:BB:CC:73:F8:C4,0
CUST-L-01323,1031.1346963980452,1349.0992461843737,1155,6,0,2608,7,1.3027911862281514,AA:BB:CC:5D:BB:65,0
CUST-F-04405,15687.475634463404,2387.1890526417437,4,14,2,43,5,107.21358091646222,FF:FF:FF:54:D3:98,1
CUST-L-01614,1296.5785414519503,2005.1244367874954,377,6,0,2366,13,0.16846936964814047,AA:BB:CC:06:0C:43,0
CUST-L-00831,1968.431460541072,1562.5925719461022,300,3,0,1932,18,1.740187140552089,AA:BB:CC:70:0E:DE,0
CUST-L-03883,1870.7348678982426,1971.9537086619894,419,3,0,1637,20,2.9039473449767668,AA:BB:CC:15:D4:EC,0
CUST-F-03641,11037.630079745666,1614.7529061978892,0,10,3,34,2,95.4316960193147,FF:FF:FF:94:F1:90,1
CUST-L-04464,1795.8522143672135,1069.8748998489643,432,6,0,1365,5,3.3023252684120417,AA:BB:CC:F3:D4:7C,0
CUST-F-00339,16622.5892113652,1828.9356090313768,0,15,5,14,5,206.66469352012103,FF:FF:FF:0C:41:E0,1
CUST-F-03066,5458.074121783673,1190.5508992509942,4,19,2,25,3,83.55568420611566,FF:FF:FF:74:29:E0,1
CUST-L-01649,1291.7584316563002,1001.7024332978933,1125,6,0,1459,20,0.2388255539565205,AA:BB:CC:6A:2F:FD,0
CUST-L-04065,1624.583907079636,1775.4245881051147,623,3,0,618,22,2.9839915490002102,AA:BB:CC:DD:8E:8B,0
CUST-F-04665,8887.17857268505,2051.5166854143954,4,18,2,25,5,164.16099265559356,FF:FF:FF:9F:D2:93,1
CUST-L-03038,1249.5446541685494,1583.0106052814654,1174,5,0,1049,11,8.022153087769837,AA:BB:CC:EB:9F:06,0
CUST-L-03320,1018.1229545113854,1709.0755987358884,1177,5,0,2171,0,5.3404643305383726,AA:BB:CC:8B:9E:48,0
CUST-F-02143,12689.237579452712,1800.213193528859,3,8,3,14,4,50.0,FF:FF:FF:FD:5F:4F,1
CUST-F-01889,12544.29292064825,1745.452798146731,0,9,5,11,2,268.141081902899,FF:FF:FF:01:B4:B3,1
CUST-F-00092,5919.346361708021,1752.014355756645,4,13,4,40,1,435.5422237816009,FF:FF:FF:D5:E6:97,1
CUST-L-03720,1513.8609827444861,1050.4351417884936,442,4,0,2208,5,6.426098723062337,AA:BB:CC:F2:15:DD,0
CUST-L-02423,1369.2809735499782,1560.1198501440876,60,6,0,1198,1,0.7761094571858312,AA:BB:CC:96:60:56,0
CUST-L-00749,1232.0608135245411,1461.053948498234,1140,6,0,2993,12,2.0911033808772075,AA:BB:CC:CA:23:C1,0
CUST-F-00271,21456.168381591335,1513.141296302772,3,8,4,12,1,110.45873842326743,FF:FF:FF:59:F7:DE,1
CUST-L-02373,1977.8736267368424,1237.1643504902586,874,6,1,1337,11,3.310896518438943,AA:BB:CC:F0:B8:8B,0
CUST-L-04693,1277.0638777336649,2223.1003466350226,217,4,0,2422,16,2.903611246380139,AA:BB:CC:AC:3D:A3,0
CUST-F-04879,13465.421820201784,1182.2930815607547,5,9,5,9,5,192.2106686222075,FF:FF:FF:BC:C5:69,1
CUST-F-03370,5000.0,1731.3121782546355,5,14,3,15,3,392.8260088094208,FF:FF:FF:C8:53:7C,1
CUST-F-02319,15691.420050996301,1366.813930437043,5,12,6,31,4,273.2319524493451,FF:FF:FF:E6:5A:E5,1
CUST-L-04368,1458.8319894491233,1295.4608425881438,1065,4,0,1633,16,1.7062617000334726,AA:BB:CC:A7:B1:A5,0
CUST-F-01785,15741.38505283138,1417.9446157253851,5,15,3,27,4,50.0,FF:FF:FF:30:F9:36,1
CUST-F-02401,16031.343164167674,1304.5725067363867,4,12,6,36,1,141.91484495620665,FF:FF:FF:48:85:C5,1
CUST-L-01139,1501.1388754864377,1934.313894982221,101,6,0,1896,16,13.810829919270653,AA:BB:CC:CB:D7:00,0
CUST-F-02631,9009.35177512441,2488.3173750462947,0,9,6,18,1,181.12021368758315,FF:FF:FF:F6:1D:D8,1
CUST-L-02231,1176.7316013398024,1818.7600548929752,1161,3,0,2419,9,6.418885808695389,AA:BB:CC:45:D1:D6,0
CUST-L-02164,1681.498012703662,1506.3922471065334,191,6,1,927,8,4.631077551556628,AA:BB:CC:1D:60:76,0
CUST-F-00217,11801.958034298994,1106.740108767864,1,12,5,14,3,50.0,FF:FF:FF:8C:1C:0D,1
CUST-F-04444,21827.810083646793,1590.862165004764,4,18,3,4,3,258.42563655126384,FF:FF:FF:A8:A6:00,1
CUST-F-04237,8916.474282298643,635.420908685086,1,19,3,25,5,65.30706170577967,FF:FF:FF:40:4F:CF,1
CUST-L-04561,1279.7779595569416,1445.2917122091628,625,4,0,666,22,1.1779800022404399,AA:BB:CC:6D:60:A1,0
CUST-L-01570,1507.53861336481,1288.4426373212023,1023,6,0,814,21,3.912627143823363,AA:BB:CC:19:7D:EC,0
CUST-L-00172,1363.504955897766,1370.412187303825,1083,4,0,1875,11,0.5717501723610858,AA:BB:CC:88:6E:ED,0
CUST-F-02163,11592.80680910357,785.1001043254458,5,9,2,28,5,403.0434424169374,FF:FF:FF:4C:BD:9E,1
CUST-L-02087,1359.6071060027123,1309.429790663301,178,6,0,113,0,1.3038205596172068,AA:BB:CC:71:CA:74,0
CUST-L-04667,1738.5729036221276,1785.9614650473864,441,6,0,451,9,0.03098434184178754,AA:BB:CC:F0:AF:41,0
CUST-L-04565,1535.4310395019381,1422.570338106143,630,4,0,1532,19,2.4355633626156283,AA:BB:CC:23:4B:B9,0
CUST-F-02089,16668.534935432406,1467.4223377692701,4,18,5,30,4,492.78153798807716,FF:FF:FF:A5:AD:FD,1
CUST-F-01569,15169.89396062374,1451.3292274445103,2,12,7,4,3,267.0014084255206,FF:FF:FF:B7:49:35,1
CUST-L-04783,1593.9496821997047,1305.1477529291014,713,5,0,2767,20,2.3159736356425853,AA:BB:CC:DC:1A:A7,0
CUST-L-02684,1054.3382521433177,1276.163830530454,830,6,0,303,7,3.1770403137723084,AA:BB:CC:EB:E2:7A,0
CUST-L-01832,1164.8017193846176,1776.1243495021833,790,5,0,1282,9,0.06839028738373329,AA:BB:CC:5B:BC:43,0
CUST-F-03546,16928.3730260381,1492.0744429565036,1,16,6,5,0,242.861505104781,FF:FF:FF:26:D7:B9,1
CUST-F-00065,12717.244640031438,1574.268117973191,4,11,2,34,1,180.9929635970307,FF:FF:FF:C3:E3:FC,1
CUST-F-04130,11172.490166551726,2088.457094933492,1,19,4,29,3,50.0,FF:FF:FF:B0:BA:DF,1
CUST-F-04355,9499.57298932866,2124.9289243125904,6,8,4,23,3,174.80823764872966,FF:FF:FF:09:FA:BA,1
CUST-L-04412,1723.925465889888,1324.0908149813981,948,3,0,2993,5,8.822794166678644,AA:BB:CC:C1:7D:23,0
CUST-F-02207,13069.210628778343,1336.0452728774726,5,18,5,10,3,151.36409936375406,FF:FF:FF:C5:D1:24,1
CUST-F-04890,7753.416220539069,669.851205185785,6,11,4,14,23,50.0,FF:FF:FF:9C:E7:83,1
CUST-L-00834,1274.1324248314138,1447.521035398848,415,4,0,565,10,0.3199823662064302,AA:BB:CC:C3:42:2F,0
CUST-F-01821,12038.364404732432,1673.3388826525882,3,8,4,17,5,353.01256614553256,FF:FF:FF:B1:E0:7E,1
CUST-L-03781,944.2731255033136,1631.5215610147109,1197,6,0,905,9,0.125090908968979,AA:BB:CC:9E:9A:C3,0
CUST-F-04012,8073.88911531866,1640.879937841518,6,17,6,41,4,98.4997402608554,FF:FF:FF:91:BD:26,1
CUST-F-02499,9941.805106555112,2315.19061263625,0,18,5,33,0,227.23445775781514,FF:FF:FF:CD:D2:A3,1
CUST-L-03424,2344.3342359798485,1483.735362401004,471,5,0,134,23,5.980629467279947,AA:BB:CC:18:A3:37,0
CUST-L-00065,1738.0041705599776,1607.4310837977648,583,3,0,2417,7,1.4134460007439456,AA:BB:CC:5F:2E:36,0
CUST-L-02963,1279.1180650384993,1172.2392048683653,1047,4,0,2719,12,1.4173588385791183,AA:BB:CC:87:ED:A5,0
CUST-F-00669,16425.637733288262,1634.7519749554583,6,8,4,12,5,58.957989147964604,FF:FF:FF:85:63:A9,1
CUST-F-03962,8072.206819444324,868.2882353818633,2,18,4,4,5,50.0,FF:FF:FF:48:3E:19,1
CUST-L-00354,1820.5414667967116,1498.551488317017,915,3,0,617,14,0.24272996553031242,AA:BB:CC:B6:98:C2,0
CUST-F-03171,6949.262545946063,1675.2627764633246,3,19,2,27,3,50.0,FF:FF:FF:78:22:26,1
CUST-L-04030,1132.7089769873214,1514.960653200442,792,6,0,2069,23,7.40570657892209,AA:BB:CC:84:C7:18,0
CUST-F-03534,9990.545051505735,1291.9653300092573,4,19,2,15,23,125.06349679414791,FF:FF:FF:FB:07:64,1
CUST-L-03651,1577.0083497129256,1940.926181395505,625,4,0,770,16,7.275276323427514,AA:BB:CC:D1:A7:9C,0
CUST-F-01739,11803.394786176807,1672.4069723935033,0,16,2,4,0,50.0,FF:FF:FF:15:51:E1,1
CUST-L-03297,1481.7230835876194,1420.024534613059,722,5,0,2696,12,0.28390016096012755,AA:BB:CC:C0:C6:4B,0
CUST-L-04127,1408.7069491530622,1490.1575070660008,77,3,0,2039,7,1.989228563567897,AA:BB:CC:88:76:B7,0
CUST-F-03043,17735.16326653967,1225.1699261545155,3,8,2,39,3,93.07137257378824,FF:FF:FF:F4:9A:8F,1
CUST-L-04767,1817.9260832454706,800.0,587,6,0,2087,1,2.0062669025712783,AA:BB:CC:2D:32:5F,0
CUST-L-00472,1414.6908485879715,1642.1015672450403,957,5,0,1259,13,5.701612354485723,AA:BB:CC:B9:85:37,0
CUST-L-03761,1727.815562649223,1513.6673463340785,768,6,0,251,10,4.40585832070479,AA:BB:CC:D7:A2:31,0
CUST-F-03617,11860.869780188597,1148.9631039533517,4,10,3,31,4,68.11556568070134,FF:FF:FF:B4:37:AA,1
CUST-L-03566,1715.2045372826033,1537.249569640014,83,4,0,2650,11,0.3749441256945568,AA:BB:CC:01:5C:18,0
CUST-L-02760,1291.6604274223942,1540.0239244712468,124,3,0,373,12,0.01265406086358209,AA:BB:CC:A0:B8:9F,0
CUST-L-00868,1324.5377595200998,1638.2226030355391,164,3,0,1553,22,0.7205600607057733,AA:BB:CC:D8:4D:8A,0
CUST-F-04382,12215.082072427054,1820.9735793069915,0,10,3,26,5,50.0,FF:FF:FF:37:ED:4D,1
CUST-F-03688,14453.076165042527,1605.6080538168353,2,15,6,13,3,359.7637069856271,FF:FF:FF:08:CD:18,1
CUST-L-04052,1619.730961589476,1217.925034191363,832,6,0,797,14,0.027028644452250533,AA:BB:CC:B3:AF:60,0
CUST-F-01130,11654.122079102197,773.5484517751313,2,14,3,41,23,134.29545252431112,FF:FF:FF:56:C0:B7,1
CUST-L-03244,1645.5367676608744,1545.7246384676266,965,5,0,2991,16,0.7010471069422098,AA:BB:CC:B0:04:C9,0
CUST-L-04842,1039.1745122865827,983.7560524538841,32,6,0,260,18,4.974388558161808,AA:BB:CC:F1:5B:1C,0
CUST-F-04330,9620.181942626132,1400.0841296829149,0,17,6,38,1,50.0,FF:FF:FF:02:3E:C4,1
CUST-F-00640,16131.681272728682,1058.0881520946732,0,16,7,12,0,50.0,FF:FF:FF:7C:B0:53,1
CUST-F-00780,11358.16806412071,1496.225913124804,5,19,6,21,2,131.68002746096226,FF:FF:FF:EC:40:F5,1
CUST-F-03540,14765.516559558433,1214.5635545949417,0,18,4,1,3,359.8119369443287,FF:FF:FF:F9:47:C5,1
CUST-L-01075,1568.0358138327406,800.0,383,5,0,1336,3,5.520832000924706,AA:BB:CC:3D:05:14,0
CUST-L-02957,1534.139869602089,1600.4234720678378,141,3,0,2300,21,1.2907660586368546,AA:BB:CC:A6:18:54,0
